trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1095070,26,4,"CRABTREE VALLEY MALL",,1,1407,shp-26-01,0,0
4583010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
856020,26,1,"TRINITY RD & SUNDAY DR",,0,5002,shp-26-51,0,0
3881070,26,4,"TRINITY RD & SUNDAY DR",,0,1507,shp-26-51,0,0
2333010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
3597010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
2303070,26,4,"TRINITY RD & SUNDAY DR",,0,1407,shp-26-51,0,0
2976020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
3970070,26,4,"TRINITY RD & SUNDAY DR",,0,1507,shp-26-51,0,0
4703050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
4703020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
5264070,26,4,"TRINITY RD & SUNDAY DR",,0,1407,shp-26-51,0,0
4851070,26,4,"TRINITY RD & SUNDAY DR",,0,1407,shp-26-51,0,0
3750050,26,3,"TRINITY RD & SUNDAY DR",,0,5105,shp-26-51,0,0
4034010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
439010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
3338020,26,1,"TRINITY RD & SUNDAY DR",,0,5102,shp-26-51,0,0
3629010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
4935070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
1848010,26,2,"TRINITY RD & SUNDAY DR",,0,1401,shp-26-51,0,0
3322020,26,1,"TRINITY RD & SUNDAY DR",,0,5002,shp-26-51,0,0
4718070,26,4,"TRINITY RD & SUNDAY DR",,0,1507,shp-26-51,0,0
2076020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
1243050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
4664020,26,1,"TRINITY RD & SUNDAY DR",,0,5002,shp-26-51,0,0
4888020,26,1,"TRINITY RD & SUNDAY DR",,0,5102,shp-26-51,0,0
2305020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
3259010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
820050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
1156010,26,2,"TRINITY RD & SUNDAY DR",,0,1401,shp-26-51,0,0
1405020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
2976050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
820020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
946010,26,2,"TRINITY RD & SUNDAY DR",,0,1401,shp-26-51,0,0
1859020,26,1,"TRINITY RD & SUNDAY DR",,0,5102,shp-26-51,0,0
3815010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
4436050,26,3,"TRINITY RD & SUNDAY DR",,0,5105,shp-26-51,0,0
1667070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
856050,26,3,"TRINITY RD & SUNDAY DR",,0,5005,shp-26-51,0,0
3837070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
509010,26,2,"TRINITY RD & SUNDAY DR",,0,1301,shp-26-51,0,0
3750020,26,1,"TRINITY RD & SUNDAY DR",,0,5102,shp-26-51,0,0
1718010,26,2,"TRINITY RD & SUNDAY DR",,0,1301,shp-26-51,0,0
1133020,26,1,"TRINITY RD & SUNDAY DR",,0,5002,shp-26-51,0,0
2700010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
675050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
1271070,26,4,"TRINITY RD & SUNDAY DR",,0,1407,shp-26-51,0,0
3229050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
1588070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
2305050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
4522010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
1825050,26,3,"TRINITY RD & SUNDAY DR",,0,5005,shp-26-51,0,0
383070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
42070,26,4,"TRINITY RD & SUNDAY DR",,0,1407,shp-26-51,0,0
2647020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
5189010,26,2,"TRINITY RD & SUNDAY DR",,0,1301,shp-26-51,0,0
2802020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
3322050,26,3,"TRINITY RD & SUNDAY DR",,0,5005,shp-26-51,0,0
4040010,26,2,"TRINITY RD & SUNDAY DR",,0,1301,shp-26-51,0,0
3229020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
2076050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
4159050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
536070,26,4,"TRINITY RD & SUNDAY DR",,0,1507,shp-26-51,0,0
1825020,26,1,"TRINITY RD & SUNDAY DR",,0,5002,shp-26-51,0,0
4129070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
3471020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
2802050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
5408070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
3327010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
675020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
4436020,26,1,"TRINITY RD & SUNDAY DR",,0,5102,shp-26-51,0,0
4752010,26,2,"TRINITY RD & SUNDAY DR",,0,1301,shp-26-51,0,0
4108070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
4888050,26,3,"TRINITY RD & SUNDAY DR",,0,5105,shp-26-51,0,0
1405050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
3471050,26,3,"TRINITY RD & SUNDAY DR",,0,4805,shp-26-51,0,0
2447070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
2785020,26,1,"TRINITY RD & SUNDAY DR",,0,5102,shp-26-51,0,0
4659010,26,2,"TRINITY RD & SUNDAY DR",,0,1401,shp-26-51,0,0
3338050,26,3,"TRINITY RD & SUNDAY DR",,0,5105,shp-26-51,0,0
4159020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
589020,26,1,"TRINITY RD & SUNDAY DR",,0,4902,shp-26-51,0,0
977010,26,2,"TRINITY RD & SUNDAY DR",,0,1401,shp-26-51,0,0
3974070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
1133050,26,3,"TRINITY RD & SUNDAY DR",,0,5005,shp-26-51,0,0
1243020,26,1,"TRINITY RD & SUNDAY DR",,0,4802,shp-26-51,0,0
887070,26,4,"TRINITY RD & SUNDAY DR",,0,1507,shp-26-51,0,0
2785050,26,3,"TRINITY RD & SUNDAY DR",,0,5105,shp-26-51,0,0
589050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
2647050,26,3,"TRINITY RD & SUNDAY DR",,0,4905,shp-26-51,0,0
475070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
1859050,26,3,"TRINITY RD & SUNDAY DR",,0,5105,shp-26-51,0,0
4664050,26,3,"TRINITY RD & SUNDAY DR",,0,5005,shp-26-51,0,0
4361010,26,2,"TRINITY RD & SUNDAY DR",,0,1401,shp-26-51,0,0
2659010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
5455070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
4033010,26,2,"TRINITY RD & SUNDAY DR",,0,1101,shp-26-51,0,0
773010,26,2,"TRINITY RD & SUNDAY DR",,0,1201,shp-26-51,0,0
283070,26,4,"TRINITY RD & SUNDAY DR",,0,1207,shp-26-51,0,0
2083070,26,4,"TRINITY RD & SUNDAY DR",,0,1507,shp-26-51,0,0
14070,26,4,"TRINITY RD & SUNDAY DR",,0,1307,shp-26-51,0,0
1660050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
3364070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
2856010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
1517020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
4787020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
1568020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
5237070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
4157070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
338010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
3659050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
2110020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
685010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
964070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
692070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3123070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
4072010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
4575020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
1392050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
2088070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
3149070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
4189020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
579070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3762050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
4787050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
488070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
4535010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
1523070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3814010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
5260070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
1748010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
550050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
3659020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
2801070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
550020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4765050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
349070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
1392020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
4869010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
5423050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
1660020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4045020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
3751010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
2641020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
4759050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
1029020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
1397010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
2449070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
1311010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
236070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
2231010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
3672010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
4765020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
1091010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
3288020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
3583050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
4722010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
5424050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
247020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
2990020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
4189050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
2641050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
1720010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
1714070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
1010020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4045050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
1700070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3821010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
4408010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
3288050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
4759020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
3253010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
3214020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4880050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
2817010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
1696020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4621010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
3673010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
3953010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
194070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
1517050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
4046070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
3465070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
3535070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
1696050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
2413010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
4693020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
504020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4880020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
3762020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
2990050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
1137050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
1250050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
1481050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
1137020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
1746010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
3856010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
1029050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
3583020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
504050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
1250020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
3931070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
2752010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
5007010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
4575050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
901070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
3214050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
1112070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
2110050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
1010050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
5423020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
2717070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3204010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
2601070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3988020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
1568050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
3683070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
247050,27,3,"CRABTREE VALLEY MALL",,1,5205,shp-27-01,0,0
2836070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
3507010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
350050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
5044010,27,2,"CRABTREE VALLEY MALL",,1,1501,shp-27-01,0,0
531070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
350020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
4573070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
3988050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
595070,27,4,"CRABTREE VALLEY MALL",,1,1607,shp-27-01,0,0
5424020,27,1,"CRABTREE VALLEY MALL",,1,5202,shp-27-01,0,0
4693050,27,3,"CRABTREE VALLEY MALL",,1,5305,shp-27-01,0,0
5056010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
1481020,27,1,"CRABTREE VALLEY MALL",,1,5302,shp-27-01,0,0
1600010,27,2,"CRABTREE VALLEY MALL",,1,1601,shp-27-01,0,0
804070,27,4,"CRABTREE VALLEY MALL",,1,1707,shp-27-01,0,0
3497050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
5063070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
5039020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4487020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
3532070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
105050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
2077070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
1240020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
1349070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
2621070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
251020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4420010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
4442020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
233050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
846020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
105020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4487050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
3555050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2196050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
219050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
2565050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
5142050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2938070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
4504020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
2007050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
4218050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
4334010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
62050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
4654070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
5113070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
562020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
1293070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
3555020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
69020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
9010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
1291010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
3497020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4595010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
3647070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
1116070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
5039050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
29070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
1831050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2914010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
4249070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
2350020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
3591050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
562050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
3362010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
334010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
2196020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
698070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
3403010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
2408070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
4753070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
399070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
5470020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
149020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4238070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
739010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
5470050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2116010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
5349070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
5142020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
233020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
1831020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
2007020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
2654010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
883010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
838050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2162070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
1240050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2565020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
498070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
1343010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
838020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
3591020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
2222010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
4806050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
3734010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
966010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
5191070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
2188070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
4961020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
2146010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
4806020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
2367070,27,4,"WESTERN BLVD",,0,1607,shp-27-51,0,0
5236070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
1578070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
639050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
69050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
251050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
1892010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
4270050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
2640070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
4504050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
4440020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
5032020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
3740010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
5386010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
357070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
846050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
1192070,27,4,"WESTERN BLVD",,0,1707,shp-27-51,0,0
5405010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
4638010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
219020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4218020,27,1,"WESTERN BLVD",,0,5202,shp-27-51,0,0
4462010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
5032050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
1875010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
64010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
4735010,27,2,"WESTERN BLVD",,0,1501,shp-27-51,0,0
2553010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
4961050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
2350050,27,3,"WESTERN BLVD",,0,5205,shp-27-51,0,0
2519010,27,2,"WESTERN BLVD",,0,1601,shp-27-51,0,0
62020,27,1,"WESTERN BLVD",,0,5302,shp-27-51,0,0
4440050,27,3,"WESTERN BLVD",,0,5305,shp-27-51,0,0
