stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1071,9321,"Fort Sumter Rd at Dana Dr",,35.774200,-78.726319,,,,,,0
1072,9322,"Western Blvd at Hunt Club Ln",,35.785215,-78.720693,,,,,,0
1073,9323,"Western Blvd at Pineland Cir",,35.786438,-78.708943,,,,,,0
1075,9325,"Buck Jones Rd at Wilmot Dr",,35.781680,-78.726659,,,,,,0
1076,9326,"Dana Dr At Jefferies Rd",,35.769636,-78.729753,,,,,,0
1077,9328,"Wake Forest Rd at Poplar St",,35.793982,-78.631695,,,,,,0
1078,9329,"Capital Blvd at Spring Forest Rd (north side)",,35.855600,-78.580926,,,,,,0
1079,9330,"Rock Quarry Rd at Martin Luther King Jr Blvd",,35.769267,-78.618194,,,,,,0
1080,9332,"1518 Cross Link Rd",,35.752927,-78.615971,,,,,,0
1081,9333,"Lake Wheeler at Tryon",,35.743950,-78.679382,,,,,,0
1082,9337,"Carolina Pines Ave at Quaker Landing",,35.752214,-78.666825,,,,,,0
1083,9338,"Carolina Pines Ave at Batts St",,35.751800,-78.663810,,,,,,0
1084,9339,"Carolina Pines Ave at Henslowe Dr",,35.751240,-78.660220,,,,,,0
1085,9340,"Club Plaza at Oak Rd",,35.747340,-78.659150,,,,,,0
1086,9341,"Suffolk Blvd at Fairway Dr",,35.745230,-78.659300,,,,,,0
1087,9342,"Suffolk Blvd at Carolina Pines Ave",,35.745480,-78.656940,,,,,,0
1088,9343,"Carolina Pines Ave at S Saunders St",,35.748832,-78.649614,,,,,,0
1089,9344,"Pecan Rd at S Saunders St",,35.748570,-78.647940,,,,,,0
1090,9345,"Rush St at Hammond Rd",,35.742840,-78.642790,,,,,,0
1091,9346,"Falls of Neuse Rd at Manassas Ct (SB)",,35.858875,-78.617293,,,,,,0
1092,9347,"Rush St at Boone Tr",,35.741159,-78.633800,,,,,,0
1094,9349,"Rush St at Garner Rd",,35.740263,-78.629714,,,,,,0
1095,9351,"Cross Link Rd at Seabrook Rd",,35.742233,-78.623873,,,,,,0
1096,9352,"Cross Link Rd at Crown Crossing Ln",,35.744625,-78.623575,,,,,,0
1097,9353,"Cross Link Rd at Dandridge Dr",,35.746354,-78.622754,,,,,,0
1098,9354,"Cross Link Rd at Platinum Ave",,35.751263,-78.617103,,,,,,0
1099,9356,"Cross Link Rd at Rock Quarry Rd",,35.754489,-78.613589,,,,,,0
1100,9357,"1515 Cross Link Rd (First Cosmopolitan Baptist Chu",,35.752959,-78.616132,,,,,,0
1101,9358,"Cross Link Rd at Hadley Rd",,35.751601,-78.617045,,,,,,0
1102,9359,"Cross Link Rd at Dandridge Dr",,35.746455,-78.622843,,,,,,0
1103,9360,"Cross Link Rd at Seabrook Rd",,35.742154,-78.624074,,,,,,0
1104,9361,"Rush St at Disco Ln",,35.741358,-78.634486,,,,,,0
1105,9362,"Cross Link Rd at Garner Rd",,35.740490,-78.630090,,,,,,0
1107,9364,"Rush St at Sheldon Dr",,35.741700,-78.636100,,,,,,0
1108,9365,"Rush St at S Wilmington St",,35.743924,-78.646224,,,,,,0
1109,9366,"Pecan Rd at S Saunders St",,35.748764,-78.648396,,,,,,0
1110,9367,"Carolina Pine Ave at S Saunders St",,35.748940,-78.649880,,,,,,0
1111,9368,"Carolina Pines Ave at Marble St",,35.747660,-78.652210,,,,,,0
1112,9369,"Carolina Pines Ave at Springhill Ave",,35.746650,-78.656760,,,,,,0
1113,9370,"Carolina Pines Ave at Sardis Dr (NB)",,35.749220,-78.658418,,,,,,0
1114,9376,"Lake Wheeler Rd at Henslowe Dr",,35.749180,-78.671813,,,,,,0
1115,9377,"Lake Wheeler Rd at Lineberry Dr",,35.747135,-78.675074,,,,,,0
1116,9379,"Whitaker Mill Rd at Sunset Dr (WB)",,35.804880,-78.643610,,,,,,0
1117,9380,"Glenwood Ave at Fairview Rd",,35.802723,-78.645836,,,,,,0
1118,9381,"Glascock St at State St",,35.792755,-78.620018,,,,,,0
1119,9384,"E Peace St at N Blount St",,35.787801,-78.636240,,,,,,0
1120,9388,"Edwards Mill Rd at Mill Village Rd",,35.837610,-78.690960,,,,,,0
1121,9389,"Edwards Mill Rd at Laurel Hills Rd (north)",,35.834966,-78.695633,,,,,,0
1122,9391,"Lake Boone Tr at Nancy Ann Dr",,35.815490,-78.697637,,,,,,0
1123,9392,"Sanderford Rd at Fox Run",,35.748072,-78.613315,,,,,,0
1124,9393,"Poplar St at N Blount St",,35.795674,-78.635284,,,,,,0
1125,9394,"Peyton St at Belmont Dr (SB)",,35.764730,-78.604370,,,,,,0
1126,9395,"Gorman St at Graduate Ln",,35.773312,-78.691766,,,,,,0
1127,9397,"S Saunders St at Maywood Ave",,35.760960,-78.649360,,,,,,0
1128,9400,"Six Forks Rd at Windel Dr",,35.853090,-78.642546,,,,,,0
1129,9401,"Method Rd at Western Blvd",,35.784310,-78.693870,,,,,,0
1130,9402,"Kaplan Dr at Kent Rd",,35.776762,-78.693556,,,,,,0
1131,9403,"Kaplan Dr at Hunters Club Dr",,35.775909,-78.692203,,,,,,0
1132,9404,"S Person St at Davie St",,35.774981,-78.635041,,,,,,0
1133,9405,"Sunnybrook Rd at Sungate Blvd",,35.776555,-78.583428,,,,,,0
1134,9406,"E Millbrook Rd at Walenda Dr",,35.847956,-78.594828,,,,,,0
1135,9407,"Method Rd at Woods Pl",,35.792366,-78.693744,,,,,,0
1136,9410,"St Marys St at Williamson Dr (SB)",,35.798517,-78.653045,,,,,,0
1138,9412,"Green Rd at Calvary Dr",,35.845939,-78.586910,,,,,,0
1139,9413,"Lake Boone Tr at Myron Dr",,35.815817,-78.693200,,,,,,0
1140,9414,"Lake Boone Tr at Rexwood Dr",,35.815606,-78.701457,,,,,,0
1141,9415,"WakeMed Perimeter Rd at Swinburne St",,35.783014,-78.586785,,,,,,0
1142,9416,"Halifax St at E Peace St",,35.788322,-78.638520,,,,,,0
1143,9417,"Halifax St at Oak Chase Ln",,35.792414,-78.638222,,,,,,0
1144,9418,"Cedar St at Harp St",,35.794090,-78.636884,,,,,,0
1145,9420,"Poplar St at Mordecai St",,35.794532,-78.632673,,,,,,0
1146,9421,"Glascock St at Watauga St",,35.793090,-78.629173,,,,,,0
1147,9426,"Gorman St at Sullivan Dr",,35.788798,-78.686279,,,,,,0
1148,9430,"Sanderford Rd at Seabrook Rd",,35.742209,-78.613706,,,,,,0
1150,9432,"Lake Boone Tr at Landmark Dr",,35.815531,-78.699594,,,,,,0
1151,9433,"Lake Boone Tr at Rexwood Dr",,35.815443,-78.701023,,,,,,0
1152,9437,"Morgan St at Boylan Ave",,35.779898,-78.649307,,,,,,0
1153,9440,"Glascock St at Delany Dr",,35.792424,-78.616286,,,,,,0
1154,9442,"Wake Forest Rd at Mimosa St (Mordecai Historic Par",,35.792217,-78.632755,,,,,,0
1155,9443,"Capital Blvd at Capital Square Shopping Center",,35.822936,-78.588905,,,,,,0
1156,9444,"Capital Blvd at NC Library Association (SB)",,35.805692,-78.617595,,,,,,0
1157,9445,"Hillsborough St at Dixie Trail (EB)",,35.789291,-78.675324,,,,,,0
1158,9448,"Barksdale Dr at Raleigh Blvd",,35.802472,-78.608052,,,,,,0
1159,9449,"Millbank St at Marlborough Rd",,35.799290,-78.605122,,,,,,0
1160,9452,"Rumson Rd at Marlborough Rd",,35.800299,-78.604204,,,,,,0
1161,9453,"E Lane St at N Wilmington St",,35.783906,-78.637722,,,,,,0
1162,9454,"E Lane St at N Blount St",,35.783843,-78.635875,,,,,,0
1163,9455,"N East St at E Edenton St",,35.780873,-78.632178,,,,,,0
1164,9456,"N East St at E Jones St",,35.782158,-78.632070,,,,,,0
1165,9457,"E Lane St at Seawell Ave",,35.783393,-78.627038,,,,,,0
1166,9458,"E Lane St at N State St",,35.783280,-78.623143,,,,,,0
1167,9460,"E Lane St at Linden Ave",,35.783474,-78.629559,,,,,,0
1168,9461,"Hill St at Oakwood Ave",,35.784520,-78.617337,,,,,,0
1169,9462,"N King Charles Rd at Brighton Rd",,35.789548,-78.609394,,,,,,0
1170,9463,"E Lane St at N State St",,35.783420,-78.623266,,,,,,0
1171,9464,"E Lane St at Heck St",,35.783474,-78.624527,,,,,,0
1172,9467,"Ridge Rd at Lewis Farm Rd",,35.809547,-78.684894,,,,,,0
1173,9468,"Ridge Rd at Ridgecrest Ct",,35.812275,-78.683764,,,,,,0
1174,9469,"Ridge Rd at Churchill Rd",,35.805628,-78.686519,,,,,,0
1175,9471,"N Blount St at E Franklin St",,35.790246,-78.635948,,,,,,0
1176,9472,"N Blount St at E Peace St",,35.788160,-78.636119,,,,,,0
1178,9475,"Glascock St at Wake Forest Rd",,35.793234,-78.630678,,,,,,0
1179,9476,"W Hargett St at S Salisbury St",,35.778342,-78.640498,,,,,,0
1180,9477,"W Hargett St at S Dawson St",,35.778479,-78.643259,,,,,,0
1181,9479,"Harrington St at Hillsborough St",,35.780771,-78.644963,,,,,,0
1182,9483,"Hillsborough St at Boylan St",,35.780779,-78.649792,,,,,,0
1183,9487,"Oberlin Rd at Stafford Ave",,35.789960,-78.662920,,,,,,0
1184,9498,"Lead Mine Rd at Belsay Dr",,35.852868,-78.672831,,,,,,0
1185,9499,"Lead Mine Rd at Town and Country Rd",,35.848930,-78.673100,,,,,,0
1186,9500,"Lead Mine Rd at Sugar Bush Rd",,35.844990,-78.674160,,,,,,0
1187,9501,"Lead Mine Rd at Charles Dr",,35.841287,-78.674250,,,,,,0
1188,9502,"Lead Mine Rd at Philcrest Rd",,35.841710,-78.674200,,,,,,0
1189,9503,"Lead Mine Rd at Sugar Bush Rd",,35.845526,-78.673729,,,,,,0
1190,9504,"Lead Mine Rd at French Dr",,35.849210,-78.672841,,,,,,0
1191,9505,"Glenbrook Dr at Martin Luther King Jr Blvd (SB)",,35.771740,-78.600476,,,,,,0
1192,9506,"Glenbrook Dr at Fernbrook Rd (WB)",,35.769692,-78.601734,,,,,,0
1193,9507,"Glenbrook Dr at Dacian Rd (SB)",,35.768189,-78.603219,,,,,,0
1194,9508,"Glenbrook Dr at Belmont Dr",,35.766702,-78.603767,,,,,,0
1195,9516,"Martin Luther King Jr Blvd at Raleigh Blvd (EB)",,35.769748,-78.614252,,,,,,0
1196,9517,"Poole Rd at King Richard Rd",,35.772484,-78.590762,,,,,,0
1197,9518,"Poole Rd at Rawls Dr (EB)",,35.772411,-78.588074,,,,,,0
1198,9519,"Poole Rd at Cooper Rd (EB)",,35.772241,-78.585575,,,,,,0
1199,9525,"Spring Forest Rd at New Market Way (EB)",,35.869030,-78.617166,,,,,,0
1200,9526,"Spring Forest Rd at Andsley Dr",,35.868990,-78.612650,,,,,,0
1201,9527,"Spring Forest Rd at Meadowview Dr (EB)",,35.868116,-78.611075,,,,,,0
1202,9528,"Spring Forest Rd at Exchange Park (EB)",,35.866370,-78.607991,,,,,,0
1203,9529,"Spring Forest Rd at Quail Ridge Rd (EB)",,35.864513,-78.604809,,,,,,0
1204,9530,"Spring Forest Rd at Timber Ridge Dr (EB)",,35.862845,-78.602561,,,,,,0
1205,9531,"Atlantic Ave at Spring Forest Rd",,35.861717,-78.599911,,,,,,0
1206,9532,"Capital Blvd at Wayside Furniture",,35.863599,-78.581800,,,,,,0
1207,9541,"Wake Tech Community College - North",,35.867325,-78.541795,,,,,,0
1208,9542,"Louisburg Rd at Fox Rd",,35.868719,-78.545085,,,,,,0
1209,9543,"Louisburg Rd at Harnett Dr",,35.872500,-78.543360,,,,,,0
1210,9545,"Fox Rd at Herman Pl",,35.871310,-78.553740,,,,,,0
1211,9546,"Perry Creek Rd at Clarks Fork Dr",,35.889335,-78.556024,,,,,,0
1212,9547,"Durant Rd at Capital Blvd",,35.894333,-78.562243,,,,,,0
1213,9563,"St Marys St at Glenwood Ave (NB)",,35.811954,-78.651303,,,,,,0
1215,9566,"Poole Rd at Ashford St",,35.772006,-78.592478,,,,,,0
1216,9568,"Sunnybrook Rd at Poole Rd (NB)",,35.773102,-78.583186,,,,,,0
1217,9569,"Sungate Blvd at Sunnybrook Rd",,35.776429,-78.582742,,,,,,0
1218,9570,"Morgan St at Glenwood Ave",,35.779840,-78.646736,,,,,,0
1219,9572,"Old Wake Forest Rd at Oak Forest Dr",,35.865430,-78.591934,,,,,,0
1220,9573,"Old Wake Forest Rd at Barrow Dr",,35.867350,-78.587780,,,,,,0
1221,9574,"Old Wake Forest Rd at Capital Blvd",,35.870069,-78.582556,,,,,,0
1222,9575,"Triangle Town Center Blvd at Sumner Blvd",,35.864113,-78.571393,,,,,,0
1223,9576,"Triangle Town Center Blvd at Middle Poyner Dr",,35.865558,-78.571401,,,,,,0
1224,9577,"Old Wake Forest Rd at Triangle Town Center Blvd",,35.867278,-78.569186,,,,,,0
1225,9578,"Fox Rd at Bivens Dr",,35.867440,-78.562480,,,,,,0
1226,9579,"Fox Rd at Terrace Park Ct",,35.868810,-78.559820,,,,,,0
1227,9580,"Fox Rd at Werribee Dr",,35.871110,-78.556130,,,,,,0
1228,9581,"Perry Creek Rd at North Raleigh Christian Academy",,35.877960,-78.543323,,,,,,0
1229,9582,"Perry Creek Rd at Filbin Creek Dr",,35.886769,-78.554213,,,,,,0
1230,9583,"Durant Rd at Leslieshire Dr",,35.897576,-78.570453,,,,,,0
1231,9584,"Durant Rd at Camp Durant Rd",,35.901129,-78.578936,,,,,,0
1232,9585,"Durant Rd at Deerland Grove Dr",,35.902590,-78.581800,,,,,,0
1233,9586,"Durant Rd at Deponie Dr",,35.903881,-78.585091,,,,,,0
1234,9588,"Durant Rd at Raven Ridge Rd",,35.905418,-78.591109,,,,,,0
1235,9589,"Durant Rd at Rio Wild Dr",,35.907640,-78.597500,,,,,,0
1236,9595,"Fox Rd at Beaverwood Dr",,35.871470,-78.551160,,,,,,0
1237,9596,"Fox Rd at Louisburg Rd",,35.868730,-78.546290,,,,,,0
1238,9597,"Perry Creek Rd at Berkshire Downs Dr (WRAL Soccer",,35.882186,-78.549673,,,,,,0
1239,9599,"Athers Dr at Athena Woods Ln",,35.770886,-78.712272,,,,,,0
1240,9600,"S Boylan Ave at Dorothea Dr (Outbound)",,35.771793,-78.652854,,,,,,0
1241,9601,"W Lenoir St at S Saunders St",,35.773323,-78.648592,,,,,,0
1242,9602,"Trailwood Dr at Lineberry Dr",,35.750910,-78.694640,,,,,,0
1243,9603,"Lead Mine Rd at Belsay Dr",,35.853288,-78.672459,,,,,,0
1244,9604,"Avent Ferry Rd at Trailwood Dr (Kensington Apts)",,35.769363,-78.690985,,,,,,0
1245,9605,"Avent Ferry Rd at Pineview Dr",,35.766883,-78.705196,,,,,,0
1246,9608,"Martin Luther King Jr Blvd at Raleigh Blvd (WB)",,35.770159,-78.613690,,,,,,0
1247,9609,"Martin Luther King Jr Blvd at Rock Quarry Rd (WB)",,35.768685,-78.617872,,,,,,0
1248,9610,"Martin Luther King Jr Blvd at Coleman St (WB)",,35.767807,-78.622927,,,,,,0
1249,9611,"Martin Luther King Jr Blvd at Holmes St (WB)",,35.768008,-78.628448,,,,,,0
1250,9612,"Cates Ave at Jensen Dr (EB)",,35.781883,-78.668045,,,,,,0
1251,9613,"Dunn Ave at Jeter Dr (Coliseum Parking Deck)",,35.783855,-78.668215,,,,,,0
1252,9614,"Morrill Dr at Faucette Dr",,35.781442,-78.674684,,,,,,0
1253,9615,"Athens Dr at Kaplan Dr",,35.773164,-78.715159,,,,,,0
1254,9616,"Athens Dr at Hailey Dr",,35.775559,-78.718037,,,,,,0
1255,9617,"Athens Dr at Avent Ferry Rd (Athens Drive High Sch",,35.768974,-78.709439,,,,,,0
1257,9620,"New Bern Ave at Trawick Rd (EB)",,35.797423,-78.577199,,,,,,0
1258,9621,"New Bern Ave at Plainview Dr",,35.797945,-78.575297,,,,,,0
1259,9622,"New Bern Ave at Corporation Pkwy (EB)",,35.798899,-78.569036,,,,,,0
1260,9623,"New Hope Commons Walmart",,35.800704,-78.561537,,,,,,0
1261,9624,"Corporation Pkwy at Lake Woodard Dr",,35.802400,-78.567030,,,,,,0
1262,9625,"Corporation Pkwy at New Bern Ave",,35.799760,-78.568490,,,,,,0
1263,9626,"New Bern Ave at Corporation Pkwy (WB)",,35.799254,-78.569877,,,,,,0
1264,9629,"Lake Woodard Dr at Summerdale Dr",,35.801580,-78.582480,,,,,,0
1265,9630,"Lake Woodard Dr at Billingham Ct",,35.802280,-78.585140,,,,,,0
1266,9631,"Lake Woodard Dr at Timberlake Apts",,35.806130,-78.593900,,,,,,0
1267,9632,"Brentwood Rd at Westinghouse Blvd",,35.808724,-78.594344,,,,,,0
1268,9633,"Brentwood Rd at Skycrest Dr",,35.810781,-78.593894,,,,,,0
1269,9634,"Brentwood Rd at Stony Brook Dr",,35.817261,-78.594960,,,,,,0
1270,9635,"Brentwood Rd at Capital Blvd",,35.818662,-78.595662,,,,,,0
1271,9636,"Buffaloe Rd at Capital Blvd",,35.834780,-78.582130,,,,,,0
1272,9637,"Buffaloe Rd at Bison Hill Ln",,35.831800,-78.579492,,,,,,0
1273,9639,"Buffaloe at Durwood",,35.830394,-78.572962,,,,,,0
1274,9640,"Buffaloe Rd at New Hope Rd",,35.831070,-78.569498,,,,,,0
1275,9641,"New Hope Rd at Donna Rd",,35.826790,-78.569360,,,,,,0
1276,9642,"New Hope Rd at Butler Blvd",,35.824259,-78.569325,,,,,,0
1277,9643,"Marsh Creek Rd at New Hope Rd",,35.821690,-78.570530,,,,,,0
1278,9644,"Marsh Creek Rd at Vena Wilburn Elementary School",,35.819604,-78.575567,,,,,,0
1279,9645,"Marsh Creek Rd at Pinehurst Dr",,35.818342,-78.578432,,,,,,0
1280,9646,"Trawick Rd at Streams of Fields Dr",,35.814630,-78.579430,,,,,,0
1281,9647,"Skycrest Dr at Trawick Rd",,35.810585,-78.577074,,,,,,0
1282,9648,"Skycrest Dr at Hatton Way",,35.810500,-78.572660,,,,,,0
1283,9649,"Skycrest Dr at Charny Dr",,35.811275,-78.567621,,,,,,0
1284,9650,"New Hope Rd at Charny Dr",,35.809074,-78.565227,,,,,,0
1285,9651,"New Hope Rd at Willow Oak R",,35.805537,-78.564817,,,,,,0
1286,9653,"E Hargett St at S State St",,35.777764,-78.623069,,,,,,0
1287,9654,"Carolina Pines Ave at Sardis Dr (SB)",,35.749383,-78.658589,,,,,,0
1288,9656,"Pecan Rd at S Wilmington St (EB)",,35.748327,-78.644496,,,,,,0
1289,9657,"Pecan Rd at S Wilmington St (WB)",,35.748457,-78.644377,,,,,,0
1290,9659,"S Blount St at E South Ave",,35.771780,-78.636973,,,,,,0
1291,9660,"Martin Luther King Jr Blvd at S Person St (EB)",,35.769335,-78.635681,,,,,,0
1292,9661,"Martin Luther King Jr Blvd at S Person St (WB)",,35.769504,-78.635636,,,,,,0
1293,9663,"Creedmoor Rd at Sherborne Pl (NB)",,35.854695,-78.680293,,,,,,0
1294,9665,"Camelot Dr at Dartmouth Rd",,35.838273,-78.638906,,,,,,0
1295,9666,"St Albans St at Camelot Dr",,35.836958,-78.636223,,,,,,0
1296,9667,"Hardimont Rd at Quail Hollow Dr",,35.835866,-78.625635,,,,,,0
1297,9668,"Hardimont Rd at Colby Dr",,35.837363,-78.618670,,,,,,0
1298,9669,"Hardimont Rd at Bland Rd (EB)",,35.837157,-78.614544,,,,,,0
1299,9671,"Lassiter Mill Rd at Six Forks Rd",,35.839341,-78.643091,,,,,,0
1300,9672,"Six Forks Rd at Anderson Dr",,35.823258,-78.632107,,,,,,0
1301,9674,"Edenton St at Salisbury St",,35.781328,-78.640255,,,,,,0
1302,9676,"St Marys St at Johnson St (NB)",,35.787632,-78.650837,,,,,,0
1303,9677,"Peace St at Smallwood Dr",,35.788688,-78.654438,,,,,,0
1304,9678,"Oberlin Rd at Van Dyke Ave",,35.794480,-78.661590,,,,,,0
1305,9679,"Glenwood Ave at Granville Dr",,35.820490,-78.663735,,,,,,0
1306,9681,"Blue Ridge Rd at Noremac Dr",,35.830583,-78.686052,,,,,,0
1307,9682,"Blue Ridge Rd at Glen Eden Dr (SB)",,35.828076,-78.690909,,,,,,0
1308,9683,"Blue Ridge Rd at Edgemont Dr",,35.825846,-78.696241,,,,,,0
1309,9684,"Blue Ridge Rd at Burch Dr (SB)",,35.824628,-78.698487,,,,,,0
1310,9685,"Blue Ridge Rd at Carovel Ct (SB)",,35.823392,-78.700466,,,,,,0
1311,9686,"Blue Ridge Rd at Bentley Bridge Rd",,35.822905,-78.701296,,,,,,0
1312,9687,"Blue Ridge Rd at Ed Dr (SB)",,35.822084,-78.702778,,,,,,0
1313,9688,"Blue Ridge Rd at Forest View Rd (NB)",,35.817015,-78.704931,,,,,,0
1314,9689,"Blue Ridge Rd at Duraleigh Rd",,35.821192,-78.704384,,,,,,0
1315,9690,"Blue Ridge Rd at Ed Dr (NB)",,35.822314,-78.701840,,,,,,0
1316,9691,"Blue Ridge Rd at Carovel Ct (NB)",,35.823257,-78.700344,,,,,,0
1317,9692,"Blue Ridge Rd at Burch Dr (NB)",,35.824312,-78.698652,,,,,,0
1318,9693,"Blue Ridge Rd at Morningside Dr",,35.826108,-78.694825,,,,,,0
1319,9694,"Blue Ridge Rd at Glen Eden Dr (NB)",,35.828924,-78.690043,,,,,,0
1320,9695,"Blue Ridge Rd at Arbor Dr",,35.829853,-78.687723,,,,,,0
1321,9696,"Blue Ridge Rd at Homewood Banks Dr",,35.832722,-78.681151,,,,,,0
1322,9697,"Oberlin Rd at Cartier Dr",,35.814886,-78.659483,,,,,,0
1323,9698,"Oberlin Rd at Ashland St",,35.812480,-78.657730,,,,,,0
1324,9699,"Oberlin Rd at Fairview Rd",,35.809080,-78.655560,,,,,,0
1325,9700,"Oberlin Rd at Colonial Rd",,35.805820,-78.656430,,,,,,0
1326,9701,"Oberlin Rd at Craig St",,35.803170,-78.658110,,,,,,0
1327,9702,"St Marys St at Johnson St (SB)",,35.787959,-78.650997,,,,,,0
1328,9704,"Morgan St at McDowell St",,35.779597,-78.641139,,,,,,0
1329,9708,"Crosslink Rd at Brumlow Ln",,35.739918,-78.626877,,,,,,0
1330,9709,"Garner Station Blvd at Lennox Place",,35.724683,-78.658954,,,,,,0
1331,9710,"Maywood Ave at Herring St",,35.761109,-78.655211,,,,,,0
1332,9717,"Halifax St at E Franklin St",,35.791468,-78.638291,,,,,,0
1333,9718,"Glascock St at Benjamin St",,35.793153,-78.631120,,,,,,0
1334,9719,"Culpepper Rd at Boswell Rd",,35.790320,-78.601896,,,,,,0
1335,9721,"Hadley Dr at Cross Link Rd",,35.751389,-78.617350,,,,,,0
1336,9722,"Southgate Dr at Crawford Rd",,35.753564,-78.607778,,,,,,0
1337,9724,"Seabrook Rd at Golden St",,35.741908,-78.621806,,,,,,0
1338,9725,"1322 Crosslink Rd",,35.749556,-78.618230,,,,,,0
1339,9726,"Lenoir St at Coleman St",,35.772569,-78.622591,,,,,,0
1340,9727,"Lenoir St at Bloodworth St",,35.772758,-78.633473,,,,,,0
1341,9730,"Southeast St at E Cabarrus St",,35.773769,-78.632668,,,,,,0
1342,9731,"E Hargett St at S Person St",,35.778156,-78.634624,,,,,,0
1343,9732,"E Hargett St at S Blount St",,35.778242,-78.636440,,,,,,0
1344,9733,"Martin Luther King Jr Blvd at Holmes St (EB)",,35.767911,-78.628407,,,,,,0
1345,9735,"Carolina Pines Ave at Carolina Hills Ln",,35.751586,-78.661475,,,,,,0
1346,9736,"Glen Royal Rd at Brownleigh Dr",,35.882561,-78.746965,,,,,,0
1347,9737,"Maitland Dr at New Bern Ave",,35.796714,-78.580752,,,,,,0
1348,9738,"Maitland Dr at Bastion Ln",,35.796841,-78.582776,,,,,,0
1349,9740,"Bastion Ln at Tower Shopping Center",,35.799037,-78.582032,,,,,,0
1350,9741,"Bastion Ln at Lake Woodard Dr",,35.801397,-78.580575,,,,,,0
1352,9743,"E Davie St at Fayetteville St",,35.775658,-78.639095,,,,,,0
1353,9744,"Dawson St at Cabarrus St",,35.774640,-78.643770,,,,,,0
1354,9745,"S Wilmington St at Illeagnes Rd",,35.744914,-78.646165,,,,,,0
1355,9746,"S Wilmington St at Rush St",,35.744877,-78.645860,,,,,,0
1356,9749,"Edwards Mill Rd at Blueberry St",,35.828383,-78.702651,,,,,,0
1357,9751,"Edwards Mill Rd at Glen Laurel Dr (Stough Elementa",,35.836836,-78.691955,,,,,,0
1358,9753,"Edwards Mill Rd at Glen Eden Dr (SB)",,35.833204,-78.698472,,,,,,0
1359,9754,"Edwards Mill Rd at Carriage Dr (Laurel Hills Park)",,35.830859,-78.700375,,,,,,0
1360,9755,"Edwards Mill Rd at Laurel Hills Rd (south)",,35.828273,-78.702982,,,,,,0
1361,9756,"Ridge Rd at Lake Boone Rd",,35.814696,-78.682676,,,,,,0
1362,9757,"Oak Rd at Carolina Pines Ave",,35.748127,-78.658549,,,,,,0
1363,9758,"Carolina Pines Ave at Marble St",,35.747490,-78.652040,,,,,,0
1364,9759,"Rush St at Sheldon Dr",,35.741934,-78.636929,,,,,,0
1365,9760,"Cross Link Rd at Laodicea Dr",,35.740056,-78.627274,,,,,,0
1366,9761,"Rush St at Hammond Rd",,35.742979,-78.642623,,,,,,0
1367,9762,"Carolina Pines Ave at Springhill Ave",,35.750948,-78.659388,,,,,,0
1368,9764,"Alexander Promenade at Walmart",,35.913328,-78.777034,,,,,,0
1369,9766,"Lake Wheeler Rd at Stewart Dr",,35.745718,-78.677090,,,,,,0
1370,9767,"Noblin Rd at Raleigh Blvd",,35.810440,-78.600760,,,,,,0
1371,9768,"Creedmoor Rd at Falcon Rest Cir",,35.891880,-78.679921,,,,,,0
1372,9769,"Brier Creek Shopping Center",,35.905485,-78.783672,,,,,,0
1373,9770,"Arco Corporate Dr at Macaw St",,35.906068,-78.778328,,,,,,0
1374,9775,"Michael J Smith Ln at Carl Sandburg Ct",,35.779916,-78.580122,,,,,,0
1376,9778,"Creedmoor Rd at Lynn Rd (NB)",,35.874475,-78.679204,,,,,,0
1377,9779,"Lineberry Dr at Broad Oaks Pl",,35.751090,-78.680459,,,,,,0
1378,9781,"Sierra Dr at Shenandoah Rd",,35.751170,-78.674020,,,,,,0
1379,9782,"Sierra Dr at Balboa Rd",,35.750970,-78.672320,,,,,,0
1380,9783,"Sierra Dr at Lake Wheeler Rd",,35.751040,-78.669730,,,,,,0
1381,9786,"Glenwood Ave at The Circle",,35.809013,-78.648703,,,,,,0
1382,9787,"Purser Dr at Wal-Mart",,35.717760,-78.659559,,,,,,0
1383,9788,"N Blount St at Polk St",,35.786348,-78.636219,,,,,,0
1384,9789,"N Blount St at E Lane St",,35.783978,-78.636351,,,,,,0
1385,9790,"N Blount St at Morgan St",,35.779895,-78.636560,,,,,,0
1386,9791,"Gorman St at Hillsborough St",,35.793044,-78.684368,,,,,,0
1387,9792,"Trailwood Hills Dr at Tryon Rd",,35.743694,-78.683248,,,,,,0
1388,9793,"Trailwood Hills Dr at Alder Ridge Ln",,35.747380,-78.685079,,,,,,0
1389,9794,"Trailwood Hills Dr at Laurel Falls Ln",,35.749363,-78.685002,,,,,,0
1390,9795,"Trailwood Hills Dr at Tryon Rd",,35.743564,-78.683426,,,,,,0
1391,9796,"Tryon Rd at Disk Dr",,35.743623,-78.687793,,,,,,0
1392,9797,"Rush St at Hammond Rd (VA Clinic)",,35.742457,-78.639549,,,,,,0
1393,9798,"Tryon Rd at Tryon Grove Dr",,35.744487,-78.689998,,,,,,0
1394,9799,"Lineberry Dr at Deep Forest Trl",,35.749471,-78.689373,,,,,,0
1395,9801,"Trailwood Hills Dr at Laurel Falls Ln",,35.749354,-78.685179,,,,,,0
1396,9802,"Poplar St at Mordecai St",,35.794568,-78.632459,,,,,,0
